,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_name,artist,genre
672,0.19,0.02,11.0,-33.983,0.0,0.0489,0.994,0.897,0.118,0.114,214.261,20BUmbjIRXr7MnGjNaC2R2,221401.0,4.0,Roses in a Box,Elena Kats-Chernin,classical
673,0.068,0.0687,2.0,-24.629,0.0,0.0433,0.773,0.941,0.0704,0.0326,76.504,4P6pUEL57ZUJElgzM1EQE2,303127.0,4.0,Follower,Max Richter,classical
674,0.213,0.0377,10.0,-33.06,1.0,0.0475,0.986,0.869,0.139,0.0973,165.763,4SsDrt7HV1ECcJ2A7EHfLL,195155.0,4.0,Filma Solo,Gabr¨ªel ¨®lafs,classical
675,0.245,0.077,10.0,-25.633,0.0,0.0305,0.957,0.843,0.121,0.0677,73.999,2tJBG2m6K5jUKxzyTZm9Z7,321820.0,4.0,Malasana,Hania Rani,classical
676,0.193,0.0544,9.0,-24.591,1.0,0.0446,0.893,0.0284,0.144,0.0601,74.389,3SbWH8MplM5UGGc6FEbfiI,153213.0,4.0,Musica Universalis,Alex Baranowski,classical
678,0.102,0.125,2.0,-25.085,0.0,0.0419,0.445,0.945,0.108,0.0445,88.033,1bzEtavNEReKgIsubYgAMc,258411.0,3.0,Prelude 2,Max Richter,classical
679,0.315,0.0054,11.0,-26.582,0.0,0.047,0.984,0.938,0.0842,0.109,68.602,2lZ4IicfSIP3e1vwUZ4MQj,535187.0,3.0,"Piano Sonata No. 20 in A Major, D. 959: II. Andantino",Franz Schubert,classical
680,0.16,0.0183,7.0,-25.163,1.0,0.0409,0.923,0.715,0.0894,0.0337,109.139,7mclo5BQnQT69z6WmqyPkF,249293.0,5.0,Peer Gynt Suite No.1 op. 46 Death of Aase (Andante doloroso),Academy of St. Martin in the Fields,classical
681,0.0783,0.0523,5.0,-23.247,1.0,0.0471,0.896,0.945,0.0806,0.0327,82.015,0cqcRqZgkNHanWQ8slYA0v,583293.0,4.0,Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto,Gustav Mahler,classical
682,0.305,0.0525,4.0,-20.479,0.0,0.0423,0.936,0.00108,0.214,0.22,169.612,4Uqpgm23gArRAtJZ8gSupH,221880.0,5.0,The Mad Lover Suite: Ground. Aire V,John Eccles,classical
683,0.166,0.0183,3.0,-27.084,0.0,0.0476,0.977,0.509,0.0731,0.036,83.565,24OHApVHAq9Wv1yOPRronC,228733.0,4.0,"Vespers, Op. 37: Nunc dimittis",Sergei Rachmaninoff,classical
684,0.187,0.109,6.0,-21.143,0.0,0.048,0.938,0.867,0.124,0.0501,139.128,4ycGyVS3kyKxGqUiGuOVmt,147093.0,5.0,A Sparrow Alighted upon our Shoulder,J¨®hann J¨®hannsson,classical
685,0.133,0.0592,9.0,-23.337,0.0,0.0453,0.988,0.917,0.0895,0.0578,60.238,6Qme8DrbvQFDn2lTjGakLn,431160.0,4.0,Odchodz?c,Grzegorz Ciechowski,classical
686,0.194,0.0545,4.0,-24.877,1.0,0.0366,0.983,0.945,0.0551,0.0385,140.966,4rrrn8OLrttq7r9RgNXalU,644273.0,4.0,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",Sergei Rachmaninoff,classical
687,0.185,0.00138,0.0,-41.315,1.0,0.0397,0.994,0.965,0.092,0.0307,66.582,2b6aGSUDJFGY0wfUa4ooaL,314213.0,4.0,Elegies BV 249: VII. Berceuse,Ferruccio Busoni,classical
688,0.186,0.00228,0.0,-38.863,0.0,0.0424,0.983,0.945,0.0718,0.0392,78.426,46TzngK2DGxxn3yO3gjTGe,462533.0,4.0,Piano Concerto No. 2 Op. 102 in F Major: II. Andante,Dmitri Shostakovich,classical
689,0.0939,0.0336,2.0,-24.041,0.0,0.0606,0.927,0.83,0.0954,0.0516,67.359,1upQiytDIEZfl9ItruoXuC,207267.0,3.0,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",George Frideric Handel,classical
690,0.458,0.00493,11.0,-32.958,1.0,0.0498,0.995,0.965,0.0674,0.0717,136.549,7bAN5DH2H17rt4x3dTid0R,146880.0,1.0,7 Peces de joventut (Youthful Pieces): Record,Manuel Blancafort,classical
691,0.144,0.119,4.0,-19.322,0.0,0.0447,0.907,0.296,0.135,0.0618,86.658,4eUrGbTmY6XMhxrwwKt6I7,405573.0,3.0,"St. Matthew Passion, BWV 244 / Part Two: No.39 Aria: ""Erbarme dich"" (Arr. For Oboe d¡¯amore, Violin, Strings And Continuo)",Johann Sebastian Bach,classical
692,0.161,0.0278,7.0,-25.559,0.0,0.0447,0.927,0.0218,0.0785,0.0376,104.324,3gmhJL9nKwiJp12nxY1D9z,336160.0,4.0,String Quartet No. 1 in D Minor: III. Adagio,Nancy Dalberg,classical
693,0.376,0.119,4.0,-15.855,0.0,0.0555,0.92,0.737,0.11,0.0696,108.447,1Bduf1neXrZICpr5uGWbJn,232045.0,4.0,Femme fatale: II. Hedda Gabler,Belinda Gehlert,classical
694,0.183,0.0795,9.0,-20.244,0.0,0.0362,0.974,0.933,0.114,0.0781,76.138,4cASFzXiBLacuQAkWjV70j,209080.0,4.0,"Famous Blue Raincoat (Arr. Metcalfe, Foster)",Milo? Karadagli?,classical
695,0.301,0.186,4.0,-13.635,0.0,0.0354,0.699,0.883,0.0979,0.0383,141.004,4aWpPyXgZsRr2winLc0mjp,340133.0,4.0,Cathedral,MJ Cole,classical
696,0.345,0.0266,11.0,-29.77,0.0,0.0608,0.994,0.917,0.0937,0.309,96.767,3IvSvGAOVVMFwjdvnaNC7n,143253.0,4.0,Preludio Saudade: La Catedral,Agust¨ªn Barrios Mangor¨¦,classical
697,0.0933,0.0142,2.0,-28.985,1.0,0.0459,0.976,0.753,0.114,0.0389,86.471,5qzHbRSMvjufGp8oyMBWmi,453200.0,4.0,"Castor et Pollux, RCT 32, Acte I, Sc¨¨ne III: Pr¨¦lude - Air accompagn¨¦ ""Tristes appr¨ºts""",Jean-Philippe Rameau,classical
698,0.0709,0.0355,1.0,-23.091,0.0,0.0438,0.893,0.951,0.11,0.0387,76.591,4X8Os9bUh5jW72Sxelmq9L,144927.0,4.0,Les Pleurs (version ¨¤ 2 violes) (Mr. de Sainte Colombe),Monsieur de Sainte-Colombe,classical
699,0.167,0.0047,1.0,-28.357,0.0,0.047,0.974,0.931,0.111,0.0694,113.985,0f5UNUbq6UbJSlVuNoRxS2,126915.0,3.0,"Vater unser im Himmelreich, BWV 737",Johann Sebastian Bach,classical
700,0.313,0.0324,3.0,-29.155,0.0,0.0451,0.992,0.919,0.1,0.0522,127.356,6VLzm03YUeXVl3GdGyib6J,182720.0,5.0,"3 Romances, Op. 11: 1. Andante",Clara Schumann,classical
701,0.351,0.00593,4.0,-36.521,0.0,0.0393,0.991,0.941,0.0499,0.125,64.894,5Q6Yl87BTK0wbGY7XGFZhx,192400.0,3.0,Nocturne No. 10 In E Minor,Benjamin Frith,classical
702,0.0744,0.0228,10.0,-33.899,0.0,0.0424,0.991,0.93,0.0878,0.0382,79.661,50wcwAi80QpFCaHgX2RkdY,225000.0,3.0,"Vespers (All-Night Vigil), Op.37: 5. ""Nyne otpushchayeshi""",Sergei Rachmaninoff,classical
703,0.214,0.005,9.0,-32.709,0.0,0.0428,0.99,0.44,0.0719,0.13,82.204,1qe1mHUozUo7PoMBBLnr3i,137000.0,4.0,"Valse Sentimentale, Op. 51, No. 6 (Arr. for Cello and Piano)",Pyotr Ilyich Tchaikovsky,classical
705,0.0963,0.015,6.0,-28.138,0.0,0.0523,0.965,0.217,0.1,0.0374,54.531,541xQgpeXQOsw696DYlXn5,442893.0,3.0,Crisantemi,Giacomo Puccini,classical
706,0.142,0.0455,2.0,-23.051,0.0,0.0398,0.979,0.871,0.119,0.0356,101.709,5QXOy3U1mNvHg0IxHRSFBv,250173.0,4.0,Theme from Harry's Game (Arr. Lawson),Paul Brennan,classical
707,0.141,0.00123,1.0,-43.851,0.0,0.0429,0.994,0.942,0.11,0.0843,78.155,24t1mpJc8FTPAkYjFdf9NQ,313480.0,3.0,"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Ludwig van Beethoven,classical
708,0.145,0.133,10.0,-15.999,0.0,0.0387,0.931,0.934,0.121,0.0708,141.613,6lv4VwLZsI4pBcBj19cudZ,266805.0,5.0,?ldur¨®t,¨®lafur Arnalds,classical
709,0.127,0.0361,11.0,-36.445,0.0,0.0394,0.985,0.941,0.0678,0.125,71.386,4J7WNyKIT03lSMBPIL5olG,198827.0,3.0,"Prelude in B Minor, BWV 855a",Johann Sebastian Bach,classical
710,0.321,0.00989,1.0,-28.28,1.0,0.0378,0.98,0.917,0.0845,0.0381,65.721,2zVNx2StK7G8Ip1ilWhlAk,332155.0,4.0,"Nocturne No.1 in B flat minor, Op.9 No.1",Fr¨¦d¨¦ric Chopin,classical
711,0.295,0.0444,0.0,-27.568,1.0,0.0441,0.994,0.901,0.093,0.06,72.408,2gypgzZAwtMG8sbkZ0GEVR,143453.0,5.0,"15 Improvisations, FP 170: No. 13 in A Minor",Francis Poulenc,classical
712,0.338,0.0552,1.0,-23.711,1.0,0.0411,0.942,0.911,0.111,0.0368,80.905,2mZzobMVnCqPKojqhmVEZw,97520.0,4.0,Les feuilles mortes,Jean-Michel Blais,classical
713,0.207,0.181,2.0,-18.646,0.0,0.052,0.777,0.815,0.076,0.0379,59.204,7rurwR9jA7XDEj9cfnB1fz,139467.0,4.0,La melancolie (arr. H. Kraggerud): La Melancolie (arr. H. Kraggerud),Henning Kraggerud,classical
714,0.303,0.158,2.0,-15.529,0.0,0.0417,0.705,0.259,0.239,0.108,83.546,4HE2Ex0bjbj3YNXmV01OoM,150800.0,4.0,"Toccata and Fugue in D Minor, BWV 565: 1. Toccata",Johann Sebastian Bach,classical
715,0.156,0.162,2.0,-17.101,0.0,0.036,0.897,0.691,0.111,0.077,73.407,1n8NKQRg8LVHy7oUhUgbFF,309093.0,4.0,Hedwig's Theme,John Williams,classical
717,0.0776,0.132,6.0,-16.891,0.0,0.0368,0.674,0.848,0.181,0.0692,176.119,1KgJrBJv7nxhpPunJOXXgt,317693.0,3.0,The Phantom Of The Opera Symphonic Suite - Pt.1,Andrew Lloyd Webber,classical
718,0.239,0.212,9.0,-19.998,1.0,0.0514,0.827,0.748,0.157,0.0435,81.475,5FMmhANpoVzm6nXfnZKnXE,700000.0,3.0,Night on Bald Mountain,Modest Mussorgsky,classical
719,0.374,0.219,4.0,-19.104,0.0,0.0343,0.564,0.56,0.114,0.0579,103.535,7ERSQrRptZVM7q3VOdM7OL,1561133.0,4.0,Tubular Bells - Pt. I,Mike Oldfield,classical
720,0.436,0.151,11.0,-20.745,0.0,0.0603,0.955,0.793,0.11,0.359,103.777,3VQ7hwiEfaHDl3AySgyaiR,153267.0,4.0,"Peer Gynt, Op. 23: Act II, 7, In the Hall of the Mountain King",Edvard Grieg,classical
721,0.504,0.427,9.0,-14.335,1.0,0.0544,0.159,0.0119,0.35,0.888,113.636,655IlK9f17wH6UMzIL8cLe,79747.0,4.0,Welcome To The Addams Family,Mychael Danna & Jeff Danna,classical
722,0.283,0.0938,0.0,-19.184,1.0,0.0368,0.921,0.847,0.567,0.147,95.824,4Fh72Bog0nlUUK8ygiBIg1,350000.0,4.0,"Romeo and Juliet, Op. 64, Act I: Dance of the Knights",Sergei Prokofiev,classical
723,0.328,0.293,2.0,-14.61,0.0,0.0295,0.923,0.0302,0.134,0.505,77.476,47J2TBfDpGQUfHkErP78Tw,143467.0,3.0,"Carmina Burana / Fortuna Imperatrix Mundi: ""O Fortuna""",Carl Orff,classical
724,0.253,0.177,7.0,-19.525,1.0,0.0346,0.894,0.573,0.668,0.242,89.052,3QN7ups1LvVMASAe94yEEx,204093.0,4.0,Pictures At An Exhibition: The Hut On Fowl's Legs (Baba-Yaga),Modest Mussorgsky,classical
725,0.063,0.148,8.0,-21.584,1.0,0.0448,0.641,0.797,0.0942,0.0382,63.47,2XZ6Cc4sfNVLQZ9oLfugZm,256960.0,3.0,Imhotep,Jerry Goldsmith,classical
726,0.342,0.15,9.0,-24.134,1.0,0.0515,0.901,0.912,0.0845,0.057,121.279,55xly70WJY1cx5qsoogaqs,140760.0,4.0,"Main Title/John Williams/Jaws - From The ""Jaws"" Soundtrack",John Williams,classical
727,0.251,0.219,7.0,-16.781,1.0,0.0323,0.929,0.933,0.0824,0.0965,89.997,2e8MxBgVWMSQmxb2zcuCoq,325000.0,3.0,"Die Walkure, Act III: Ride of the Valkyries",Richard Wagner,classical
728,0.179,0.187,5.0,-20.555,0.0,0.0398,0.908,0.978,0.105,0.0503,115.163,55n2WpwjQnIM1lvmxkzllb,156933.0,3.0,Introduction (Titles),Danny Elfman,classical
729,0.221,0.0357,5.0,-20.823,1.0,0.045,0.99,0.952,0.0948,0.0371,118.189,05z4A36Gg4L4a9f1IY1U5P,151200.0,4.0,"Mozart: Requiem in D Minor, K. 626: VII. Confutatis",Wolfgang Amadeus Mozart,classical
730,0.346,0.124,7.0,-19.668,0.0,0.0505,0.946,0.0388,0.144,0.156,131.091,0M6OmL0WClZynaauDhmrrs,326920.0,4.0,"Sonata in G Minor for Violin and Continuo, B.g5 - ""The Devil's Trill"": 3. Andante - Allegro",Giuseppe Tartini,classical
731,0.169,0.264,6.0,-10.808,1.0,0.0423,0.258,0.919,0.0643,0.0307,113.302,3gW27yBKGV7eC4XWzZLnn7,574875.0,3.0,Fire Temple,Bobby Krlic,classical
732,0.328,0.184,0.0,-19.244,0.0,0.0316,0.905,0.406,0.0961,0.199,80.523,4UVwbnxKEzPGOuAtSEt2ic,137160.0,4.0,Requiem: II. Dies Irae,Giuseppe Verdi,classical
733,0.494,0.399,2.0,-17.342,0.0,0.0963,0.94,0.893,0.194,0.178,114.956,4PpsrUyLf1pG5hjsx3cHzZ,312733.0,4.0,"Stravinsky: The Rite of Spring, Pt. 2 ""The Sacrifice"": Sacrificial Dance",Igor Stravinsky,classical
734,0.455,0.148,2.0,-21.038,0.0,0.0377,0.902,0.94,0.0643,0.268,97.484,5pcj8ZPk34gmuRP9Qbw8W9,206560.0,4.0,"Waltz Suite, Op. 110: III. Mephisto Waltz (From Lermontov)",Sergei Prokofiev,classical
735,0.492,0.00591,4.0,-31.205,0.0,0.0575,0.994,0.931,0.156,0.597,130.719,4Cr7xmAJyVbX6qgS4Pxl66,108253.0,5.0,Goldberg Variations Bwv 988: Aria - Da Capo,Johann Sebastian Bach,classical
736,0.146,0.372,11.0,-17.428,0.0,0.0565,0.0671,0.902,0.594,0.036,85.814,5VwxuwHdpY19gZvyA7TlyU,284053.0,4.0,Bridge Of Death,Hildur Guenad¨®ttir,classical
737,0.589,0.119,11.0,-25.069,1.0,0.0325,0.947,0.924,0.11,0.416,130.238,6lME0CcSj49T7LqeBOygXQ,131040.0,4.0,Prelude,Bernard Herrmann,classical
738,0.311,0.355,5.0,-19.279,0.0,0.0659,0.91,0.797,0.0515,0.107,124.689,7EcKCPFNyB3k806vHg7jGE,644000.0,3.0,L'Apprenti sorcier,Paul Dukas,classical
739,0.46,0.0936,10.0,-16.141,0.0,0.0757,0.816,0.799,0.166,0.173,137.676,3OHCNumN480cuIojhklljX,171747.0,3.0,Pas De Deux,Michael Abels,classical
740,0.258,0.0706,4.0,-23.893,1.0,0.0414,0.962,0.781,0.107,0.0362,117.755,2oZBR0rdkFfgkyQ4lVShfd,156853.0,5.0,Every 27 Years,Benjamin Wallfisch,classical
741,0.371,0.138,2.0,-23.655,0.0,0.039,0.965,0.722,0.0505,0.0964,101.211,2xxaUPuAv3HKho4IP4p9Yn,906227.0,4.0,"Totentanz, S126/R457",Franz Liszt,classical
742,0.289,0.0658,0.0,-26.073,0.0,0.0539,0.692,0.637,0.258,0.102,59.963,7FdFPOWkgArNIjozJogBP2,631245.0,4.0,"Symphonie fantastique, Op. 14, H 48: V. Songe d'une nuit de sabbat",Hector Berlioz,classical
743,0.123,0.155,10.0,-21.412,0.0,0.0368,0.92,0.935,0.109,0.0682,81.063,3p4ZezCzbv5iXLyxNowByt,264053.0,4.0,The Burning Heart,Hans Zimmer,classical
744,0.218,0.104,11.0,-22.809,0.0,0.047,0.51,0.692,0.0688,0.0329,114.592,00De7REGurYkmfrKAh6CU1,400867.0,3.0,Dracula- The Beginning,Wojciech Kilar,classical
745,0.0725,0.0488,10.0,-22.31,1.0,0.0426,0.92,0.893,0.0624,0.0343,79.327,1lWoPg6qu3RNLeXkt1OPmh,1120000.0,3.0,"The Isle of the Dead, Op.29",Sergei Rachmaninoff,classical
746,0.36,0.431,11.0,-12.044,0.0,0.0481,0.222,0.76,0.0796,0.208,180.983,5aiYeHriQN24oORufX8KrT,86187.0,4.0,Transylvania 1887,Alan Silvestri,classical
747,0.594,0.163,2.0,-20.613,0.0,0.0372,0.838,0.61,0.0894,0.287,122.588,0x5xRTV6l8tCr8ShASj9Wd,286640.0,4.0,The Dance of the Witches,John Williams,classical
748,0.232,0.0791,1.0,-25.548,0.0,0.0422,0.987,0.975,0.0825,0.0663,71.852,1F3yUGDxCfGH9Zx3KePnmK,81693.0,1.0,Run To The Church,James Newton Howard,classical
749,0.451,0.259,0.0,-19.711,1.0,0.0545,0.962,0.893,0.345,0.187,133.802,4lkbUxhlOgDB3V6XsaZ9YB,218067.0,3.0,Twilight Zone: Theme And Variations,Marius Constant,classical
750,0.109,0.0541,7.0,-23.366,1.0,0.0434,0.871,0.572,0.0952,0.0388,71.642,4b1brNQBEcvw4Eut1JHEfw,1213413.0,4.0,"The Water Goblin, Op. 107",Anton¨ªn Dvo?¨¢k,classical
751,0.476,0.177,2.0,-20.727,1.0,0.0456,0.992,0.934,0.0809,0.225,151.249,0aVVfGJTyANYRvi22Kn7x1,176200.0,4.0,"Lyric Pieces Book V, Op. 54: No. 3 March Of The Trolls",Edvard Grieg,classical
752,0.375,0.231,4.0,-20.454,0.0,0.0405,0.98,0.778,0.247,0.0949,110.387,0lPRXWE5c5o7afLP6qmAkj,706093.0,4.0,Conga-Line in Hell,Miguel del ¨¢guila,classical
753,0.365,0.185,9.0,-16.286,1.0,0.037,0.957,0.903,0.077,0.113,125.343,796YtUbIEYz7QWpZBItI0C,468000.0,4.0,Der Vampyr (The Vampire): Overture,Heinrich Marschner,classical
754,0.434,0.0278,2.0,-29.263,1.0,0.0443,0.955,0.821,0.09,0.322,110.501,5aS4oXJsJX2YVBlvqj46l7,267480.0,4.0,Marche funebre d'une marionnette (Funeral March of a Marionette),Charles Gounod,classical
755,0.517,0.304,4.0,-21.726,0.0,0.133,0.995,0.936,0.142,0.328,75.427,5CTqVHnHPPl7Qi18JLGw3Z,42000.0,4.0,"Tchaikovsky: Children's Album, Op. 39: No. 20 The Witch",Pyotr Ilyich Tchaikovsky,classical
756,0.19,0.412,8.0,-11.336,1.0,0.0376,0.707,0.718,0.106,0.0368,135.56,1bKscSGDTcxM3f5qYjgRMV,100440.0,3.0,Tea for Three Plus One,Marco Beltrami,classical
757,0.0803,0.00619,5.0,-40.162,1.0,0.0381,0.943,0.676,0.111,0.0928,82.558,0cpOdI17BkkiP2BgvA3bjr,141640.0,4.0,"Hamlet Suite, Op. 116a: Story of Horatio and the Ghost",Dmitri Shostakovich,classical
758,0.0861,0.226,5.0,-15.825,1.0,0.0395,0.108,0.967,0.13,0.0373,85.037,3RHINlscuMpIBR8IGRJBk9,181760.0,4.0,Loi de r¨¦forme de l'enseignement du nouveau si¨¨cle - M¨¦thode BR,Orchestre Philharmonique National de Varsovie,classical
759,0.321,0.00233,10.0,-38.98,0.0,0.0414,0.994,0.92,0.0918,0.0386,87.898,1hhS4RF40qWmVP5akCZBxA,313973.0,4.0,"Gaspard de la nuit, M.55: Le gibet",Maurice Ravel,classical
760,0.231,0.259,10.0,-14.892,1.0,0.0409,0.985,0.212,0.121,0.0807,77.924,6Gwe5OirRoZKyWANGWG90D,397987.0,4.0,"Don Giovanni, K.527 / Act 2: ""Don Giovanni, a cenar teco m'invitasti""",Wolfgang Amadeus Mozart,classical
761,0.232,0.225,7.0,-14.362,0.0,0.0373,0.448,0.91,0.126,0.0384,123.745,74jAVegerAA7qDiIwKZ8Lp,206173.0,4.0,I Colori Di Dicembere (Laura's Theme: The Last Farewell),Pino Donaggio,classical
762,0.202,0.0331,9.0,-28.416,1.0,0.0375,0.978,0.972,0.0971,0.0764,119.915,7a1zxvlYZWj51Yxg3ddK6a,125973.0,3.0,The Banquet: 2. Waiting,Tan Dun,classical
763,0.363,0.0442,9.0,-27.29,1.0,0.0358,0.975,0.654,0.0905,0.115,65.77,7hYvPurmg7soG2JgQFdaFH,171040.0,4.0,Coloured Clouds Chasing The Moon,Guang Ren,classical
764,0.282,0.0184,1.0,-30.044,1.0,0.0357,0.987,0.914,0.114,0.0757,62.842,24liGpQCqkvNBIe6ORi4gk,241747.0,4.0,Autumn Moon on a Calm Lake,L¨¹ Wencheng,classical
765,0.639,0.0904,2.0,-18.303,1.0,0.103,0.985,0.855,0.116,0.386,153.398,0mzjqpWYvFxqhlrxw2LmlB,269867.0,4.0,Lotus Out of Water,Hong Ting,classical
766,0.556,0.06,9.0,-19.392,1.0,0.0914,0.988,0.858,0.061,0.197,89.724,3RB4IPHmWh1Qn3akNuCQN1,265827.0,4.0,The Fisherman's Song at Dusk,Hong Ting,classical
767,0.689,0.0927,11.0,-18.979,0.0,0.0592,0.986,0.888,0.0916,0.358,111.764,6JM4Ma34z1tOZjh1o7rk7a,155747.0,3.0,Flowers on the Brocade,Hong Ting,classical
768,0.662,0.11,2.0,-20.698,1.0,0.0777,0.971,0.786,0.195,0.43,83.338,7uGWu5aVyMy20hM3N4NaLa,258507.0,4.0,Autumn Moon Over Still Lake,Hong Ting,classical
769,0.643,0.0301,9.0,-22.724,0.0,0.081,0.979,0.542,0.0569,0.299,93.033,5KCdx1wsHxKhbR0TFT4WoK,348893.0,4.0,Winter Ducks Play on Water,Hong Ting,classical
770,0.624,0.0121,4.0,-22.035,0.0,0.0877,0.992,0.637,0.0983,0.407,84.594,7wShJWtHf4XQZoFAalPVQl,164827.0,4.0,Moon Over Guan-Shan Mountain,Hong Ting,classical
771,0.138,0.0524,4.0,-17.573,0.0,0.0447,0.96,0.948,0.097,0.0389,72.327,7ePYBa7sd2DQCDKIhP1lbp,120474.0,4.0,Asian Lotus Flower Song,Chinese Traditional Erhu Music,classical
772,0.194,0.25,2.0,-11.629,1.0,0.036,0.818,0.278,0.401,0.51,112.194,1GhDH3fXsYTUuo2MykpTLN,110973.0,4.0,Jasmine Flower,Lei Qiang,classical
773,0.43,0.132,10.0,-20.355,1.0,0.114,0.947,0.902,0.0819,0.272,152.019,3pTTgEJd5YhblhEe8tJAvr,277533.0,4.0,The Great Wave Washes The Beach,Liu Fang,classical
774,0.365,0.0589,10.0,-24.05,1.0,0.071,0.949,0.873,0.175,0.314,76.99,5lGGHsIXvNtFLK0Emun9EH,296467.0,3.0,Flying Snow Decorating The Green,Liu Fang,classical
775,0.377,0.143,10.0,-23.142,1.0,0.0552,0.978,0.923,0.0932,0.343,86.749,6U7Cz4kiEJLWOUIMpy7uBf,253333.0,3.0,Melody From A Bamboo House,Liu Fang,classical
776,0.346,0.129,10.0,-21.613,1.0,0.0597,0.976,0.916,0.0806,0.156,90.475,6QZotlJSGPxO6kN51UUsal,757400.0,4.0,The Moon Is High,Liu Fang,classical
777,0.205,0.106,7.0,-17.695,1.0,0.0414,0.925,0.0026,0.0842,0.106,106.315,4T5B0WThTNIXtlyEVRE3PN,735000.0,4.0,Lake View on a Moonlit Autumn Night,Yu Xunfa,classical
778,0.241,0.202,7.0,-14.331,1.0,0.0362,0.898,0.514,0.298,0.218,67.742,0S9Y0Yz7U6wrH4qHrnKiDX,240493.0,4.0,Night Song,Lei Qiang,classical
779,0.245,0.254,7.0,-11.273,1.0,0.0344,0.667,0.236,0.302,0.759,139.053,4nCQPNv7TqtTV40Sk9Linp,140733.0,4.0,Tea Harvest,Lei Qiang,classical
780,0.555,0.0148,2.0,-25.67,1.0,0.0514,0.987,0.583,0.235,0.305,92.76,1Avs4MJOQbQ0TPpWUE47ns,189753.0,4.0,Lotus Emerging On the Surface of Water,Liu Fang,classical
781,0.429,0.234,2.0,-13.052,1.0,0.0423,0.967,0.921,0.146,0.271,102.8,4Wzen3ohhyH6wBS6I8kfrl,204120.0,4.0,Pearls Dropping onto the Jade Plate,Anna Guo,classical
782,0.437,0.166,11.0,-14.946,0.0,0.036,0.846,0.0653,0.0602,0.395,110.43,0kzhdvXBiGVMczGQJ5U2kJ,275053.0,4.0,Feast Away in Quig-Palace,Chung Fu-Chuan,classical
783,0.486,0.308,9.0,-8.495,1.0,0.0562,0.963,0.94,0.072,0.222,128.306,4e40zj7hoTWbdpw1eomAzx,187147.0,4.0,Fishermans Song At Dusk,China Broadcast Folk Orchestra,classical
784,0.267,0.03,4.0,-24.489,0.0,0.0392,0.989,0.943,0.105,0.296,104.161,40iwTlV2Fg0sEknWGEqKos,279093.0,4.0,Meditating on the Past (Arr. Tong),Jing Ying Soloists,classical
785,0.526,0.00901,2.0,-27.052,1.0,0.0411,0.994,0.825,0.0743,0.363,102.161,2itp7lrU3LxVaZOboOeCs6,358322.0,4.0,High Mountain and Flowing Water,Liu Fang,classical
786,0.574,0.015,2.0,-23.553,1.0,0.0468,0.993,0.408,0.089,0.121,138.187,0VN11x0F6JtrFb9W8fznUt,309865.0,4.0,Three Variations of Plum Blossom,Liu Fang,classical
787,0.619,0.0781,2.0,-22.976,1.0,0.0576,0.977,0.528,0.285,0.578,74.368,1bWT3tZrZUDez3HB1858gc,132023.0,4.0,A Red Point,Liu Fang,classical
788,0.537,0.0355,7.0,-22.932,1.0,0.0529,0.98,0.513,0.272,0.283,71.629,1XlT5ZMdn4O9HwBP5GzJan,362057.0,4.0,Seagulls Playing in Water,Liu Fang,classical
789,0.476,0.00825,2.0,-25.428,1.0,0.0561,0.986,0.623,0.1,0.218,76.692,6efdgiYnu6apdd9bs66bpb,387997.0,4.0,The Autumn Moon in the Palace of a Han Emperor,Liu Fang,classical
790,0.619,0.0628,2.0,-23.686,1.0,0.0811,0.993,0.688,0.0767,0.588,138.736,1B83mLwEUPmjJxUAtowz6v,148062.0,4.0,Freedom Flowers,Liu Fang,classical
791,0.579,0.0311,9.0,-22.66,0.0,0.0596,0.99,0.41,0.0767,0.294,93.638,1TQjJ4uXPJck69FxzBJeCp,390217.0,3.0,Pink Lotus,Liu Fang,classical
792,0.45,0.0432,2.0,-21.924,1.0,0.042,0.989,0.533,0.227,0.101,91.135,2WOpEGPuGOUrMzOnKHvyF7,235207.0,4.0,Song of Fishermen On a Home-Bound Boat During Sunset,Liu Fang,classical
793,0.591,0.0185,2.0,-24.73,1.0,0.0602,0.991,0.725,0.0659,0.102,122.58,5ajFX3gnStZ3ClcCp8rhVg,350433.0,4.0,Chanting of a Tiema,Liu Fang,classical
794,0.629,0.0128,7.0,-25.086,1.0,0.0621,0.99,0.359,0.261,0.305,118.772,4r3fgZ2z95yl3vrmCufrZ2,163318.0,4.0,Embroidering of the Golden Tapestry,Liu Fang,classical
795,0.492,0.05,2.0,-21.475,1.0,0.0702,0.988,0.433,0.0759,0.136,77.459,0o7ufC2Qyo7fumiBlGFh1b,210286.0,4.0,Guangling Fantasia,Liu Fang,classical
796,0.273,0.16,2.0,-25.658,1.0,0.0369,0.975,0.932,0.124,0.521,126.903,4aiOYZzS2SWSAQGSDZ1UiS,213681.0,4.0,"Piano Sonata No. 9 in D Major, K. 311: I. Allegro con spirito",Wolfgang Amadeus Mozart,classical
